id,titulo,entidad,sectores_crs,pais_region,importe_eur,fecha,fuente,url_recurso,codigo_crs,ambito,region_ocde,score_cruce,en_place,score_cruce_bdns,en_bdns,id_bdns,eslabon_corte,nombre_eslabon,score_trazabilidad,ruptura_r1,ruptura_r2,ruptura_r3,es_ooii,score_riesgo,score_trazabilidad_inv,score_integrado,clasificacion
z03-24-01-25100,Escuelas Taller para el empleo juvenil en Colombia,Fundación Escuela Taller de Cali,11330 - Formación profesional,Colombia,125000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-25100,11330,Educación,América Latina y Caribe,100,True,70.58823529411764,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.6,15,14.16,VERDE
z03-24-01-24900,Empoderamiento de mujeres indígenas y saberes ancestrales en Moxos,Centro de Estudios Hoya Amazónica Hoyam Mojos,16020 - Creación de empleo,Bolivia,47000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-24900,16020,Sector 16xx,América Latina y Caribe,100,True,58.82352941176471,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.0,15,13.8,VERDE
z03-24-01-24800,Revalorización del patrimonio cultural lenca en espacios públicos de Honduras,Funide,41040 - Protección del patrimonio cultural,Honduras,174999.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-24800,41040,Medio Ambiente y Cambio Climático,América Latina y Caribe,100,True,48.0,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,14.7,15,14.819999999999999,VERDE
z03-24-01-24600,Conservación de ecosistemas costeros y empleo local en Cabo Verde,Ministério da Agricultura e Ambiente,41020 - Protección de la biosfera,Cabo Verde,430000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-24600,41020,Medio Ambiente y Cambio Climático,Otras Regiones,100,True,56.56565656565656,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.6,15,14.16,VERDE
z03-24-01-24500,Transparencia fiscal y participación ciudadana en Guatemala,ICEFI - Instituto Centroamericano de Estudios Fiscales,15111 - Gestión financiera del sector público,Guatemala,250000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-24500,15111,Gobernabilidad Democrática,América Latina y Caribe,100,True,51.37614678899083,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,14.4,15,14.64,VERDE
z03-24-01-24400,Planificación y gestión transparente de la red vial de Guatemala,ASIES - Asociación de Investigación y Estudios Sociales,15110 - Política de administración y gestión del sector público,Guatemala,300000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-24400,15110,Gobernabilidad Democrática,América Latina y Caribe,100,True,62.903225806451616,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,14.4,15,14.64,VERDE
z03-24-01-24100,Derechos sexuales y reproductivos de mujeres indígenas en Colombia,ONIC - Organización Nacional Indígena de Colombia,13081 - Formación de personal para población y salud reproductiva,Colombia,150000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-24100,13081,Sector 13xx,América Latina y Caribe,100,True,56.25,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.6,15,14.16,VERDE
z03-24-01-24000,"Empleo y resiliencia de agricultores, mujeres y jóvenes en Marruecos y Túnez",AgriCord,31120 - Desarrollo agrario,"Marruecos, Túnez",500000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-24000,31120,Desarrollo Rural y Seguridad Alimentaria,Norte de África y Oriente Medio,0,False,53.333333333333336,False,,4,Destino geográfico declarado,56,False,True,True,False,32.6,44,37.16,AMARILLO
z03-24-01-23800,Gobernanza y adaptación al cambio climático en el Corredor Marino del Pacífico Este Tropical,Fundación Pacífico Administración,41010 - Política medioambiental y gestión administrativa,"Colombia, Costa Rica, Ecuador, Panamá",614000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23800,41010,Medio Ambiente y Cambio Climático,América Latina y Caribe,100,True,62.96296296296296,False,,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,22.1,30,25.259999999999998,AMARILLO
z03-24-01-23700,Fortalecimiento institucional de municipios de la cuenca del lago Petén Itzá,OTC Guatemala,14022 - Saneamiento - sistemas de envergadura; 14010 - Política de recursos hídricos y gestión administrativa; 14015 - Protección de recursos hídricos; 43030 - Desarrollo y gestión urbanos,Guatemala,90948.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23700,14022,Agua y Saneamiento,América Latina y Caribe,100,True,45.16129032258065,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,14.4,15,14.64,VERDE
z03-24-01-23600,Mejora de la gestión y transparencia municipal en Honduras,SETCAM Honduras,15112 - Descentralización y apoyo a los gobiernos regionales y locales,Honduras,275000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23600,15112,Gobernabilidad Democrática,América Latina y Caribe,100,True,46.15384615384615,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,14.7,15,14.819999999999999,VERDE
z03-24-01-23500,Acceso universal a agua y saneamiento en América Latina,BID - Banco Interamericano de Desarrollo,14010 - Política de recursos hídricos y gestión administrativa; 14015 - Protección de recursos hídricos,América Latina y Caribe (No Especificado),300000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23500,14010,Agua y Saneamiento,No Especificado,0,False,71.23287671232876,False,,3,Registro en OOII / BDNS,42,True,True,False,True,47.4,58,51.64,NARANJA
z03-24-01-23400,Apoyo institucional para reducir desigualdades en Colombia,Ministerio de Igualdad y Equidad de Colombia,15110 - Política de administración y gestión del sector público,Colombia,130000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23400,15110,Gobernabilidad Democrática,América Latina y Caribe,100,True,87.12871287128714,True,SB96627559,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.6,15,14.16,VERDE
z03-24-01-23300,Servicios sostenibles de agua y saneamiento en la cuenca del lago Petén Itzá,Acción contra el Hambre Guatemala,12261 - Educación sanitaria; 14010 - Política de recursos hídricos y gestión administrativa; 14015 - Protección de recursos hídricos; 14022 - Saneamiento - sistemas de envergadura; 14050 - Eliminación / tratamiento residuos sólidos,Guatemala,1105842.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23300,12261,Salud,América Latina y Caribe,100,True,78.78787878787878,False,,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,24.2,30,26.52,AMARILLO
z03-24-01-23200,Transición verde y turismo sostenible en Petén,Fundación Propetén,41040 - Protección del patrimonio cultural,Guatemala,250000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23200,41040,Medio Ambiente y Cambio Climático,América Latina y Caribe,100,True,68.57142857142857,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,19.3,15,17.58,VERDE
z03-24-01-23100,Empleo y resiliencia para mujeres migrantes retornadas en Honduras,"Centro de Desarrollo Empresarial de la Micro, Pequeña y Mediana Empresa de la Region Valle De Sula",15170 - Organizaciones e instituciones de la igualdad de las mujeres,Honduras,200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23100,15170,Gobernabilidad Democrática,América Latina y Caribe,100,True,53.76344086021505,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,14.7,15,14.819999999999999,VERDE
z03-24-01-23000,Asistencia sanitaria a población migrante y comunidades de acogida en Darién,Cruz Roja Panameña,72011 - Servicios básicos de salud en emergencias,Panamá,280000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23000,72011,Acción Humanitaria,América Latina y Caribe,100,True,77.77777777777779,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.6,15,14.16,VERDE
z03-24-01-22900,Planificación territorial sostenible en la cuenca del lago Petén Itzá,Asociación Balam ONG,14022 - Saneamiento - sistemas de envergadura,Guatemala,473092.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-22900,14022,Agua y Saneamiento,América Latina y Caribe,100,True,60.46511627906976,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,14.4,15,14.64,VERDE
z03-24-01-22600,Innovación en economía circular en el sur del Perú,Universidad Católica de San Pablo de Arequipa,41082 - Investigación medioambiental,Perú,76500.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-22600,41082,Medio Ambiente y Cambio Climático,América Latina y Caribe,0,False,50.98039215686274,False,,4,Destino geográfico declarado,56,False,True,False,False,27.5,44,34.1,AMARILLO
z03-24-01-22500,Prevención de la violencia contra las mujeres en Asunción y Central,FMS - Fondo de Mujeres del Sur,15180 - Prevención y eliminación de violencia contra mujeres y niñas,Paraguay,200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-22500,15180,Gobernabilidad Democrática,América Latina y Caribe,0,False,57.14285714285714,False,,4,Destino geográfico declarado,56,False,True,False,False,28.4,44,34.64,AMARILLO
z03-24-01-22300,Capital humano e investigación en hidrógeno renovable en el Cono Sur,OLADE - Organización Latinoamericana de Energía,23110 - Política energética y gestión administrativa,"Argentina, Chile, Uruguay",150000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-22300,23110,Sector 23xx,América Latina y Caribe,100,True,59.57446808510638,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,18.2,15,16.92,VERDE
z03-24-01-22200,Formación profesional en el sector pesquero marítimo en Mozambique,Asociación Mozambicana de Armadores,31381 - Educación / formación pesquera,Mozambique,150000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-22200,31381,Desarrollo Rural y Seguridad Alimentaria,África Subsahariana,100,True,58.06451612903225,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,15.8,15,15.48,VERDE
z03-24-01-22100,Protección de pueblos indígenas en aislamiento en Bolivia,CEJIS - Centro de Estudios Juridícos e Investigación Social,15150 - Fortalecimiento de la sociedad civil,Bolivia,160000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-22100,15150,Gobernabilidad Democrática,América Latina y Caribe,100,True,60.0,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.0,15,13.8,VERDE
z03-24-01-22000,Auditoría social y activismo cívico juvenil en América Latina,Transparency International EV,15150 - Fortalecimiento de la sociedad civil,América Latina y Caribe (No Especificado),275000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-22000,15150,Gobernabilidad Democrática,No Especificado,0,False,64.40677966101696,False,,4,Destino geográfico declarado,56,False,True,False,False,30.9,44,36.14,AMARILLO
z03-24-01-21900,Formación intercultural para la gestión territorial indígena en Bolivia,FORMASOL - Formación Solidaria,15110 - Política de administración y gestión del sector público,Bolivia,136000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21900,15110,Gobernabilidad Democrática,América Latina y Caribe,100,True,69.23076923076923,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.0,15,13.8,VERDE
z03-24-01-21800,Investigación y prevención de la violencia de género en Túnez,CAWTAR - Center for Arab Women Training and Research,15180 - Prevención y eliminación de violencia contra mujeres y niñas,Túnez,298000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21800,15180,Gobernabilidad Democrática,Norte de África y Oriente Medio,0,False,47.19101123595506,False,,4,Destino geográfico declarado,56,False,True,False,False,26.2,44,33.32,AMARILLO
z03-24-01-21600,Economía circular en turismo y manufactura en Perú,INACAL - Instituto Nacional de Calidad,25030 - Servicios de desarrollo empresarial,Perú,570200.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21600,25030,Crecimiento Económico,América Latina y Caribe,0,False,57.831325301204814,False,,4,Destino geográfico declarado,56,False,True,True,False,33.5,44,37.7,AMARILLO
z03-24-01-21500,Gestión territorial y ambiental en territorios indígenas de Brasil,"OEI - Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",15110 - Política de administración y gestión del sector público,Brasil,200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21500,15110,Gobernabilidad Democrática,América Latina y Caribe,0,False,65.18518518518519,False,,4,Destino geográfico declarado,56,False,True,False,False,28.7,44,34.82,AMARILLO
z03-24-01-21300,Soluciones basadas en la naturaleza para resiliencia y empleo en el Mediterráneo,UICN - Union Internationale Pour la Conservation de la Nature Et de Ses Ressources,41081 - Educación / formación medioambiental,Mediterráneo y Mundo Árabe (No Especificado),350000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21300,41081,Medio Ambiente y Cambio Climático,No Especificado,0,False,50.27932960893855,False,,4,Destino geográfico declarado,56,False,True,False,False,26.5,44,33.5,AMARILLO
z03-24-01-21200,Protección y autocuidado de mujeres quilombolas en Brasil,Associacao Nacional de Quilombos para Cooperacao - Negra Anastacia,15150 - Fortalecimiento de la sociedad civil,Brasil,200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21200,15150,Gobernabilidad Democrática,América Latina y Caribe,0,False,58.252427184466015,False,,3,Registro en OOII / BDNS,42,True,True,False,True,40.9,58,47.74,AMARILLO
z03-24-01-21100,Derechos y liderazgo de mujeres mayas en Guatemala,Fundación Kemb´alil,15170 - Organizaciones e instituciones de la igualdad de las mujeres,Guatemala,115000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21100,15170,Gobernabilidad Democrática,América Latina y Caribe,100,True,72.22222222222221,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,14.4,15,14.64,VERDE
z03-24-01-21000,Derechos de los pueblos indígenas en América Latina,FILAC - Fondo para el Desarrollo de los Pueblos Indígenas de America Latina,15150 - Fortalecimiento de la sociedad civil,América Latina y Caribe (No Especificado),335000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21000,15150,Gobernabilidad Democrática,No Especificado,0,False,59.85401459854014,False,,4,Destino geográfico declarado,56,False,True,False,False,30.9,44,36.14,AMARILLO
z03-24-01-20800,"Territorios, género y cuidados en ciudades latinoamericanas",CISCSA - Centro de Intercambio Subregional Cono Sur Alahua,16050 - Ayuda multisectorial para servicios sociales básicos,América Latina y Caribe (No Especificado),200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20800,16050,Sector 16xx,No Especificado,0,False,56.00000000000001,False,,4,Destino geográfico declarado,56,False,True,False,False,30.9,44,36.14,AMARILLO
z03-24-01-20700,Defensa de los derechos de mujeres indígenas lencas en Honduras,Las Hormigas,15150 - Fortalecimiento de la sociedad civil,Honduras,200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20700,15150,Gobernabilidad Democrática,América Latina y Caribe,100,True,50.0,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,14.7,15,14.819999999999999,VERDE
z03-24-01-20600,Innovación en economía circular en el norte del Perú,Universidad de Piura,41082 - Investigación medioambiental,Perú,76500.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20600,41082,Medio Ambiente y Cambio Climático,América Latina y Caribe,0,False,48.14814814814815,False,,4,Destino geográfico declarado,56,False,True,False,False,27.5,44,34.1,AMARILLO
z03-24-01-20500,Cadena de valor del cacao sostenible en Río San Juan,CIAT - Centro Internacional de Agricultura Tropical,31120 - Desarrollo agrario,Nicaragua,1215373.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20500,31120,Desarrollo Rural y Seguridad Alimentaria,América Latina y Caribe,100,True,75.0,False,,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,25.5,30,27.299999999999997,AMARILLO
z03-24-01-20400,Investigación en salud para fortalecer el sistema sanitario en Mozambique,Fundación Manhica,12182 - Investigación médica,Mozambique,1500000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20400,12182,Salud,África Subsahariana,100,True,68.29268292682926,False,,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,25.5,30,27.299999999999997,AMARILLO
z03-24-01-20300,Programa nacional de Escuelas Taller en Bolivia,"Ministerio de Culturas, Descoloniza y Despatriarcalización",11330 - Formación profesional,Bolivia,83141.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20300,11330,Educación,América Latina y Caribe,100,True,54.20560747663552,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.0,15,13.8,VERDE
z03-24-01-20100,Respuesta regional al impacto del sargazo en el Caribe,Fundación Universidad de Costa Rica para la Investigación,41010 - Política medioambiental y gestión administrativa,"Costa Rica, Dominicana, Rep.",400000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20100,41010,Medio Ambiente y Cambio Climático,América Latina y Caribe,100,True,58.92857142857143,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.6,15,14.16,VERDE
z03-24-01-20000,Formación técnica y empleo juvenil en la Escuela Taller de Lambaré,Habitat para la Humanidad Paraguay,11330 - Formación profesional,Paraguay,500000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20000,11330,Educación,América Latina y Caribe,0,False,50.0,False,,4,Destino geográfico declarado,56,False,True,True,False,34.3,44,38.18,AMARILLO
z03-24-01-19900,Agenda de la juventud boliviana para la acción climática,LIDEMA - Liga de Defensa del Medio Ambiente,41081 - Educación / formación medioambiental; 15150 - Fortalecimiento de la sociedad civil,Bolivia,20000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19900,41081,Medio Ambiente y Cambio Climático,América Latina y Caribe,100,True,52.77777777777778,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.0,15,13.8,VERDE
z03-24-01-19800,Gobernanza ambiental y financiamiento climático para pueblos indígenas en Bolivia,CIPCA - Centro de Investigación y Promoción del Campesinado,41081 - Educación / formación medioambiental,Bolivia,40000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19800,41081,Medio Ambiente y Cambio Climático,América Latina y Caribe,100,True,56.41025641025641,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.0,15,13.8,VERDE
z03-24-01-19700,Comunicación institucional para el Bicentenario de Bolivia,"Ministerio de Culturas, Descoloniza y Despatriarcalización",15126 - Otros servicios públicos generales,Bolivia,29774.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19700,15126,Gobernabilidad Democrática,América Latina y Caribe,100,True,54.20560747663552,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.0,15,13.8,VERDE
z03-24-01-19600,Formación en salud mental y nutrición en Cabo Delgado,Secretaria Provincial de Economía y Finanzas de Cabo Delgado,12181 - Enseñanza / formación médicas,Mozambique,214950.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19600,12181,Salud,África Subsahariana,100,True,55.91397849462365,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,15.8,15,15.48,VERDE
z03-24-01-19500,Artesanía como vía de reinserción para mujeres privadas de libertad,Artesanías de Colombia S.A.,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 41040 - Protección del patrimonio cultural,Colombia,400000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19500,15170,Gobernabilidad Democrática,América Latina y Caribe,100,True,57.14285714285714,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.6,15,14.16,VERDE
z03-24-01-19400,Prevención comunitaria de la violencia de género en Níger,APAC-NIGER - Association des Professionnelles Africaines de la Communication - Section du Niger,15180 - Prevención y eliminación de violencia contra mujeres y niñas,Níger,194031.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19400,15180,Gobernabilidad Democrática,África Subsahariana,100,True,48.97959183673469,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,17.0,15,16.2,VERDE
z03-24-01-19300,Diálogo y reflexión sobre la realidad centroamericana,Fundación Centroamérica Cuenta,15150 - Fortalecimiento de la sociedad civil,América Central y México (No Especificado),50000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19300,15150,Gobernabilidad Democrática,América Latina y Caribe,0,False,61.81818181818181,False,,4,Destino geográfico declarado,56,False,True,False,False,30.9,44,36.14,AMARILLO
z03-24-01-19200,Acceso a vivienda digna tras el terremoto en Marruecos,SIV - SIV DevCo Maroc,32310 - Política de construcción y gestión administrativa,Marruecos,380000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19200,32310,Sector 32xx,Norte de África y Oriente Medio,0,False,50.0,False,,4,Destino geográfico declarado,56,False,True,False,False,26.7,44,33.620000000000005,AMARILLO
z03-24-01-19100,Liderazgo femenino en operaciones de emergencia en América,Federación Internacional de la Cruz Roja,72050 - Coordinación de la ayuda y servicios de apoyo,América Latina y Caribe (No Especificado),250000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19100,72050,Acción Humanitaria,No Especificado,0,False,69.33333333333334,False,,4,Destino geográfico declarado,56,False,True,False,False,28.2,44,34.519999999999996,AMARILLO
z03-24-01-19000,Formación técnica y desarrollo rural en Níger,IPDR de Níger,31181 - Enseñanza / formación agraria,Níger,299998.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19000,31181,Desarrollo Rural y Seguridad Alimentaria,África Subsahariana,100,True,47.05882352941176,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,17.0,15,16.2,VERDE
z03-24-01-18900,Economía circular y desarrollo local en Ollantaytambo,Grupo GEA,41010 - Política medioambiental y gestión administrativa,Perú,255348.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18900,41010,Medio Ambiente y Cambio Climático,América Latina y Caribe,0,False,50.0,False,,4,Destino geográfico declarado,56,False,True,False,False,27.5,44,34.1,AMARILLO
z03-24-01-18800,Ayuda alimentaria a población refugiada saharaui en Tinduf,Media Luna Roja Argelina,72040 - Asistencia alimentaria de emergencia,Población Refugiada Saharaui,1240000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18800,72040,Acción Humanitaria,Otras Regiones,0,False,52.63157894736843,False,,4,Destino geográfico declarado,56,False,True,True,False,31.4,44,36.44,AMARILLO
z03-24-01-18700,Apoyo alimentario y protección a personas con discapacidad refugiadas saharauis en Tinduf,Media Luna Roja Argelina,72040 - Asistencia alimentaria de emergencia,Población Refugiada Saharaui,460000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18700,72040,Acción Humanitaria,Otras Regiones,0,False,52.63157894736843,False,,4,Destino geográfico declarado,56,False,True,False,False,31.4,44,36.44,AMARILLO
z03-24-01-18600,Mejora del abastecimiento de agua potable en la cuenca de Lambaré,"OEI - Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",14021 - Abastecimiento de agua - sistemas de envergadura; 14010 - Política de recursos hídricos y gestión administrativa,Paraguay,3970300.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18600,14021,Agua y Saneamiento,América Latina y Caribe,0,False,65.18518518518519,False,,4,Destino geográfico declarado,56,False,True,True,False,28.7,44,34.82,AMARILLO
z03-24-01-18500,Emprendimiento social y ambiental mediante plataforma digital en Marruecos,CIRA - Centro de Incubación e Investigación - Acción en Economía Social y Solidaria,11120 - Servicios e instalaciones educativas y formación,Marruecos,300000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18500,11120,Educación,Norte de África y Oriente Medio,0,False,57.35294117647059,False,,4,Destino geográfico declarado,56,False,True,False,False,26.7,44,33.620000000000005,AMARILLO
z03-24-01-18400,Fortalecimiento de administraciones tributarias en América Latina y el Caribe,CIAT - Centro Interamericano de Administra Tributarias,15111 - Gestión financiera del sector público,América Latina y Caribe (No Especificado),200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18400,15111,Gobernabilidad Democrática,No Especificado,0,False,57.391304347826086,False,,4,Destino geográfico declarado,56,False,True,False,False,30.9,44,36.14,AMARILLO
z03-24-01-18200,Apoyo a familias vulnerables mediante servicios sociales en Marruecos,"Ministerio de Solidaridad, Inclusión Social y Familia (MSISF)",16050 - Ayuda multisectorial para servicios sociales básicos,Marruecos,381000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18200,16050,Sector 16xx,Norte de África y Oriente Medio,0,False,58.06451612903225,False,,4,Destino geográfico declarado,56,False,True,False,False,26.7,44,33.620000000000005,AMARILLO
z03-24-01-18100,Innovación en economía circular para el desarrollo territorial en América Latina,Fundación Fundecooperación para el Desarrollo Sostenible,43040 - Desarrollo rural; 41010 - Política medioambiental y gestión administrativa; 16020 - Creación de empleo,América Latina y Caribe (No Especificado),150000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18100,43040,Sector 43xx,No Especificado,0,False,61.68224299065421,False,,4,Destino geográfico declarado,56,False,True,False,False,30.9,44,36.14,AMARILLO
z03-24-01-18000,Emprendimiento femenino para la recuperación económica en Palestina,RWDS - Rural Women Development Society,25030 - Servicios de desarrollo empresarial,Palestina,185300.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18000,25030,Crecimiento Económico,Norte de África y Oriente Medio,0,False,41.3793103448276,False,,4,Destino geográfico declarado,56,False,True,False,False,31.3,44,36.38,AMARILLO
z03-24-01-17800,Mejora de la gobernanza de la migración en Egipto,Fondo Fiduciario para Combatir la Migración Ilegal y la Protección de los Migrantes,"15190 - Facilitar la migración y movilidad ordenada, segura, regular y responsable",Egipto,1043039.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-17800,15190,Gobernabilidad Democrática,Norte de África y Oriente Medio,100,True,52.63157894736843,False,,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,24.5,30,26.7,AMARILLO
z03-24-01-17600,Refuerzo de los servicios de salud en el Chaco paraguayo,Instituto Desarrollo,12230 - Infraestructura sanitaria básica,Paraguay,750000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-17600,12230,Salud,América Latina y Caribe,0,False,59.70149253731343,False,,4,Destino geográfico declarado,56,False,True,True,False,31.4,44,36.44,AMARILLO
