id,titulo,entidad,sectores_crs,pais_region,importe_eur,fecha,fuente,url_recurso
z03-24-01-23600,Mejora de la gestión y transparencia municipal en Honduras,SETCAM Honduras,15112 - Descentralización y apoyo a los gobiernos regionales y locales,Honduras,275000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23600
z03-24-01-23500,Acceso universal a agua y saneamiento en América Latina,BID - Banco Interamericano de Desarrollo,14010 - Política de recursos hídricos y gestión administrativa; 14015 - Protección de recursos hídricos,América Latina y Caribe (No Especificado),300000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23500
z03-24-01-23400,Apoyo institucional para reducir desigualdades en Colombia,Ministerio de Igualdad y Equidad de Colombia,15110 - Política de administración y gestión del sector público,Colombia,130000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23400
z03-24-01-23300,Servicios sostenibles de agua y saneamiento en la cuenca del lago Petén Itzá,Acción contra el Hambre Guatemala,12261 - Educación sanitaria; 14010 - Política de recursos hídricos y gestión administrativa; 14015 - Protección de recursos hídricos; 14022 - Saneamiento - sistemas de envergadura; 14050 - Eliminación / tratamiento residuos sólidos,Guatemala,1105842.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23300
z03-24-01-23200,Transición verde y turismo sostenible en Petén,Fundación Propetén,41040 - Protección del patrimonio cultural,Guatemala,250000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23200
z03-24-01-23100,Empleo y resiliencia para mujeres migrantes retornadas en Honduras,"Centro de Desarrollo Empresarial de la Micro, Pequeña y Mediana Empresa de la Region Valle De Sula",15170 - Organizaciones e instituciones de la igualdad de las mujeres,Honduras,200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23100
z03-24-01-23000,Asistencia sanitaria a población migrante y comunidades de acogida en Darién,Cruz Roja Panameña,72011 - Servicios básicos de salud en emergencias,Panamá,280000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-23000
z03-24-01-22900,Planificación territorial sostenible en la cuenca del lago Petén Itzá,Asociación Balam ONG,14022 - Saneamiento - sistemas de envergadura,Guatemala,473092.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-22900
z03-24-01-22600,Innovación en economía circular en el sur del Perú,Universidad Católica de San Pablo de Arequipa,41082 - Investigación medioambiental,Perú,76500.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-22600
z03-24-01-22500,Prevención de la violencia contra las mujeres en Asunción y Central,FMS - Fondo de Mujeres del Sur,15180 - Prevención y eliminación de violencia contra mujeres y niñas,Paraguay,200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-22500
z03-24-01-22300,Capital humano e investigación en hidrógeno renovable en el Cono Sur,OLADE - Organización Latinoamericana de Energía,23110 - Política energética y gestión administrativa,"Argentina, Chile, Uruguay",150000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-22300
z03-24-01-22200,Formación profesional en el sector pesquero marítimo en Mozambique,Asociación Mozambicana de Armadores,31381 - Educación / formación pesquera,Mozambique,150000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-22200
z03-24-01-22100,Protección de pueblos indígenas en aislamiento en Bolivia,CEJIS - Centro de Estudios Juridícos e Investigación Social,15150 - Fortalecimiento de la sociedad civil,Bolivia,160000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-22100
z03-24-01-22000,Auditoría social y activismo cívico juvenil en América Latina,Transparency International EV,15150 - Fortalecimiento de la sociedad civil,América Latina y Caribe (No Especificado),275000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-22000
z03-24-01-21900,Formación intercultural para la gestión territorial indígena en Bolivia,FORMASOL - Formación Solidaria,15110 - Política de administración y gestión del sector público,Bolivia,136000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21900
z03-24-01-21800,Investigación y prevención de la violencia de género en Túnez,CAWTAR - Center for Arab Women Training and Research,15180 - Prevención y eliminación de violencia contra mujeres y niñas,Túnez,298000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21800
z03-24-01-21600,Economía circular en turismo y manufactura en Perú,INACAL - Instituto Nacional de Calidad,25030 - Servicios de desarrollo empresarial,Perú,570200.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21600
z03-24-01-21500,Gestión territorial y ambiental en territorios indígenas de Brasil,"OEI - Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",15110 - Política de administración y gestión del sector público,Brasil,200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21500
z03-24-01-21300,Soluciones basadas en la naturaleza para resiliencia y empleo en el Mediterráneo,UICN - Union Internationale Pour la Conservation de la Nature Et de Ses Ressources,41081 - Educación / formación medioambiental,Mediterráneo y Mundo Árabe (No Especificado),350000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21300
z03-24-01-21200,Protección y autocuidado de mujeres quilombolas en Brasil,Associacao Nacional de Quilombos para Cooperacao - Negra Anastacia,15150 - Fortalecimiento de la sociedad civil,Brasil,200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21200
z03-24-01-21100,Derechos y liderazgo de mujeres mayas en Guatemala,Fundación Kemb´alil,15170 - Organizaciones e instituciones de la igualdad de las mujeres,Guatemala,115000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21100
z03-24-01-21000,Derechos de los pueblos indígenas en América Latina,FILAC - Fondo para el Desarrollo de los Pueblos Indígenas de America Latina,15150 - Fortalecimiento de la sociedad civil,América Latina y Caribe (No Especificado),335000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-21000
z03-24-01-20800,"Territorios, género y cuidados en ciudades latinoamericanas",CISCSA - Centro de Intercambio Subregional Cono Sur Alahua,16050 - Ayuda multisectorial para servicios sociales básicos,América Latina y Caribe (No Especificado),200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20800
z03-24-01-20700,Defensa de los derechos de mujeres indígenas lencas en Honduras,Las Hormigas,15150 - Fortalecimiento de la sociedad civil,Honduras,200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20700
z03-24-01-20600,Innovación en economía circular en el norte del Perú,Universidad de Piura,41082 - Investigación medioambiental,Perú,76500.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20600
z03-24-01-20500,Cadena de valor del cacao sostenible en Río San Juan,CIAT - Centro Internacional de Agricultura Tropical,31120 - Desarrollo agrario,Nicaragua,1215373.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20500
z03-24-01-20400,Investigación en salud para fortalecer el sistema sanitario en Mozambique,Fundación Manhica,12182 - Investigación médica,Mozambique,1500000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20400
z03-24-01-20300,Programa nacional de Escuelas Taller en Bolivia,"Ministerio de Culturas, Descoloniza y Despatriarcalización",11330 - Formación profesional,Bolivia,83141.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20300
z03-24-01-20100,Respuesta regional al impacto del sargazo en el Caribe,Fundación Universidad de Costa Rica para la Investigación,41010 - Política medioambiental y gestión administrativa,"Costa Rica, Dominicana, Rep.",400000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20100
z03-24-01-20000,Formación técnica y empleo juvenil en la Escuela Taller de Lambaré,Habitat para la Humanidad Paraguay,11330 - Formación profesional,Paraguay,500000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-20000
z03-24-01-19900,Agenda de la juventud boliviana para la acción climática,LIDEMA - Liga de Defensa del Medio Ambiente,41081 - Educación / formación medioambiental; 15150 - Fortalecimiento de la sociedad civil,Bolivia,20000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19900
z03-24-01-19800,Gobernanza ambiental y financiamiento climático para pueblos indígenas en Bolivia,CIPCA - Centro de Investigación y Promoción del Campesinado,41081 - Educación / formación medioambiental,Bolivia,40000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19800
z03-24-01-19700,Comunicación institucional para el Bicentenario de Bolivia,"Ministerio de Culturas, Descoloniza y Despatriarcalización",15126 - Otros servicios públicos generales,Bolivia,29774.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19700
z03-24-01-19600,Formación en salud mental y nutrición en Cabo Delgado,Secretaria Provincial de Economía y Finanzas de Cabo Delgado,12181 - Enseñanza / formación médicas,Mozambique,214950.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19600
z03-24-01-19500,Artesanía como vía de reinserción para mujeres privadas de libertad,Artesanías de Colombia S.A.,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 41040 - Protección del patrimonio cultural,Colombia,400000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19500
z03-24-01-19400,Prevención comunitaria de la violencia de género en Níger,APAC-NIGER - Association des Professionnelles Africaines de la Communication - Section du Niger,15180 - Prevención y eliminación de violencia contra mujeres y niñas,Níger,194031.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19400
z03-24-01-19300,Diálogo y reflexión sobre la realidad centroamericana,Fundación Centroamérica Cuenta,15150 - Fortalecimiento de la sociedad civil,América Central y México (No Especificado),50000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19300
z03-24-01-19200,Acceso a vivienda digna tras el terremoto en Marruecos,SIV - SIV DevCo Maroc,32310 - Política de construcción y gestión administrativa,Marruecos,380000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19200
z03-24-01-19100,Liderazgo femenino en operaciones de emergencia en América,Federación Internacional de la Cruz Roja,72050 - Coordinación de la ayuda y servicios de apoyo,América Latina y Caribe (No Especificado),250000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19100
z03-24-01-19000,Formación técnica y desarrollo rural en Níger,IPDR de Níger,31181 - Enseñanza / formación agraria,Níger,299998.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-19000
z03-24-01-18900,Economía circular y desarrollo local en Ollantaytambo,Grupo GEA,41010 - Política medioambiental y gestión administrativa,Perú,255348.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18900
z03-24-01-18800,Ayuda alimentaria a población refugiada saharaui en Tinduf,Media Luna Roja Argelina,72040 - Asistencia alimentaria de emergencia,Población Refugiada Saharaui,1240000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18800
z03-24-01-18700,Apoyo alimentario y protección a personas con discapacidad refugiadas saharauis en Tinduf,Media Luna Roja Argelina,72040 - Asistencia alimentaria de emergencia,Población Refugiada Saharaui,460000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18700
z03-24-01-18600,Mejora del abastecimiento de agua potable en la cuenca de Lambaré,"OEI - Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",14021 - Abastecimiento de agua - sistemas de envergadura; 14010 - Política de recursos hídricos y gestión administrativa,Paraguay,3970300.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18600
z03-24-01-18500,Emprendimiento social y ambiental mediante plataforma digital en Marruecos,CIRA - Centro de Incubación e Investigación - Acción en Economía Social y Solidaria,11120 - Servicios e instalaciones educativas y formación,Marruecos,300000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18500
z03-24-01-18400,Fortalecimiento de administraciones tributarias en América Latina y el Caribe,CIAT - Centro Interamericano de Administra Tributarias,15111 - Gestión financiera del sector público,América Latina y Caribe (No Especificado),200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18400
z03-24-01-18200,Apoyo a familias vulnerables mediante servicios sociales en Marruecos,"Ministerio de Solidaridad, Inclusión Social y Familia (MSISF)",16050 - Ayuda multisectorial para servicios sociales básicos,Marruecos,381000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18200
z03-24-01-18100,Innovación en economía circular para el desarrollo territorial en América Latina,Fundación Fundecooperación para el Desarrollo Sostenible,43040 - Desarrollo rural; 41010 - Política medioambiental y gestión administrativa; 16020 - Creación de empleo,América Latina y Caribe (No Especificado),150000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18100
z03-24-01-18000,Emprendimiento femenino para la recuperación económica en Palestina,RWDS - Rural Women Development Society,25030 - Servicios de desarrollo empresarial,Palestina,185300.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-18000
z03-24-01-17800,Mejora de la gobernanza de la migración en Egipto,Fondo Fiduciario para Combatir la Migración Ilegal y la Protección de los Migrantes,"15190 - Facilitar la migración y movilidad ordenada, segura, regular y responsable",Egipto,1043039.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-17800
z03-24-01-17600,Refuerzo de los servicios de salud en el Chaco paraguayo,Instituto Desarrollo,12230 - Infraestructura sanitaria básica,Paraguay,750000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-17600
z03-24-01-17500,Mejora de la cobertura sanitaria en distritos de Bamako,AMCP-SP - Alliance Médicale contre le Paludisme-Santé Population,12220 - Atención sanitaria básica; 12230 - Infraestructura sanitaria básica; 12240 - Nutrición básica; 12250 - Control de enfermedades infecciosas; 12261 - Educación sanitaria,Malí,400000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-17500
z03-24-01-17400,Refuerzo del sistema de vigilancia en salud pública en Colombia,Asociación PROFAMILIA,12110 - Política sanitaria y gestión administrativa; 12196 - Estadísticas y datos de salud; 12281 - Formación personal sanitario; 12250 - Control de enfermedades infecciosas,Colombia,650000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-17400
z03-24-01-17300,Fortalecimiento de la red de salud del Gran Chaco en Bolivia,SANIT - Fundación Salud Naturaleza Integral,12110 - Política sanitaria y gestión administrativa; 12196 - Estadísticas y datos de salud; 12181 - Enseñanza / formación médicas,Bolivia,800000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-17300
z03-24-01-17200,Puesta en valor del centro histórico de Chachapoyas,Municipalidad Provincial de Chachapoyas,41040 - Protección del patrimonio cultural,Perú,80000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-17200
z03-24-01-16900,Empoderamiento de mujeres achuar a través de la cerámica artesanal,Fundación ATASIM,15150 - Fortalecimiento de la sociedad civil,Ecuador,150000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-16900
z03-24-01-16800,Participación de la sociedad civil en el seguimiento de las Cumbres UE-CELAC,Proyecto Colombia Diversa,15150 - Fortalecimiento de la sociedad civil,América Latina y Caribe (No Especificado),200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-16800
z03-24-01-16700,Seguridad alimentaria mediante distribución de pescado en Mauritania,SNDP - Sociedad Nacional de Distribución de Pescado,31391 - Servicios pesqueros,Mauritania,1248400.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-16700
z03-24-01-16600,Protocolo de consulta indígena en el ámbito legislativo de Costa Rica,Fundación Universidad de Costa Rica para la Investigación,15150 - Fortalecimiento de la sociedad civil,Costa Rica,75000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-16600
z03-24-01-16500,Prevención de la violencia contra las mujeres en Alto Paraná,Asociación Feminista Kuña Poty,15180 - Prevención y eliminación de violencia contra mujeres y niñas,Paraguay,150000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-16500
z03-24-01-16400,Resiliencia de mujeres frente a la violencia y desastres en El Haouz,Association Ennakhil,15180 - Prevención y eliminación de violencia contra mujeres y niñas,Marruecos,320000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-16400
z03-24-01-16300,Servicios de agua y saneamiento sostenibles en comunidades rurales e indígenas,Fundación Avina,14010 - Política de recursos hídricos y gestión administrativa; 14030 - Abastecimiento básico de agua potable y saneamiento,Panamá,149999.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-16300
z03-24-01-16200,Fortalecimiento del sistema nacional de donación y trasplantes en Costa Rica,Fundación Universidad de Costa Rica para la Investigación,12196 - Estadísticas y datos de salud,Costa Rica,150000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-16200
z03-24-01-16100,Producción y comercialización sostenible de plantas medicinales en Paraguay,IICA - Instituto Interamericano de Cooperación para la Agricultura,31110 - Política agraria y gestión administrativa,Paraguay,150000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-16100
z03-24-01-16000,Mejora del acceso al agua y saneamiento en la cuenca de Lambaré,CEAMSO - Centro de Estudios Ambientales y Sociales,14031 - Abastecimiento básico de agua potable; 14020 - Abastecimiento y saneamiento de agua - sistemas de envergadura; 14021 - Abastecimiento de agua - sistemas de envergadura; 14040 - Desarrollo de cuencas fluviales,Paraguay,1777000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-16000
z03-24-01-15900,Apoyo a periodistas de investigación en riesgo en América Latina y Caribe,IPYS - Instituto Prensa y Sociedad,15160 - Derechos humanos,Perú,150000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-15900
z03-24-01-15800,Recuperación del patrimonio cultural de La Jalca Grande,Municipalidad Distrital de La Jalca Grande,41040 - Protección del patrimonio cultural,Perú,190000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-15800
z03-24-01-15700,Participación y autonomía de mujeres y minorías en Cabo Verde,ICIEG - Instituto Caboverdiano de Igualdad y Equidad de Género,15170 - Organizaciones e instituciones de la igualdad de las mujeres,Cabo Verde,450000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-15700
z03-24-01-15600,Cerrando brechas: inclusión social y laboral de personas con discapacidad en Cabo Verde,Ministerio de Familia e Inclusión Social,16010 - Protección social,Cabo Verde,545000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-15600
z03-24-01-15500,Cadena de valor del cacao sostenible en Nicaragua,HORIZONT3000 - Organización Austriaca de Cooperación para el desarrollo,31120 - Desarrollo agrario,Nicaragua,542853.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-15500
z03-24-01-15400,Formación profesional de jóvenes en situación de vulnerabilidad en Ecuador,Vicariato Apostólico de Esmeraldas,11330 - Formación profesional,Ecuador,150000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-15400
z03-24-01-15200,Participación y derechos de mujeres indígenas en Paraguay,MIPY - Asociación Articulación de Mujeres Indígenas del Paraguay,15150 - Fortalecimiento de la sociedad civil,Paraguay,100000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-15200
z03-24-01-15100,SAFE: Atención integral a mujeres supervivientes de violencia en Haití,AVSI Foundation - Association for Volunteers in International Service,72050 - Coordinación de la ayuda y servicios de apoyo,Haití,300000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-15100
z03-24-01-15000,Formación profesional y empleo juvenil en Podor,Consejo Departamental del Podor,11330 - Formación profesional,Senegal,350532.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-15000
z03-24-01-14900,Puesta en valor del Camino Jesuítico Tape Tuja,Cámara Paraguaya de Turismo de las Misiones Jesuitas,41040 - Protección del patrimonio cultural,Paraguay,80000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-14900
z03-24-01-14800,Autonomía económica de mujeres lencas en Honduras,AMIR - Asociación de Mujeres Intibucanas Renovadas,15170 - Organizaciones e instituciones de la igualdad de las mujeres,Honduras,224999.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-14800
z03-24-01-14700,Empleo cultural y liderazgo femenino en Esna,Takween Integrated Community Development,16020 - Creación de empleo; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Egipto,400000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-14700
z03-24-01-14500,Medios de vida sostenibles para mujeres agricultoras en Minya,Life Vision for Development Organization,31120 - Desarrollo agrario; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Egipto,250000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-14500
z03-24-01-14400,Fortalecimiento de la gestión ambiental regional en Centroamérica,SG-SICA - Secretaria General del Sistema de la Integración Centroamericana,41010 - Política medioambiental y gestión administrativa,"Belice, Costa Rica, Dominicana, Rep., El Salvador, Guatemala, Honduras, Nicaragua, Panamá",250000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-14400
z03-24-01-14300,Producción agrícola familiar y consumo local en Trarza,CERAI - Centro de Estudios Rurales y de Agricultura Internacional Mauritania,31161 - Producción de alimentos agrícolas,Mauritania,985728.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-14300
z03-24-01-14200,Gestión del agua frente al cambio climático en Argentina,Universidad Nacional de Quilmes (UNQ),14010 - Política de recursos hídricos y gestión administrativa,Argentina,299999.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-14200
z03-24-01-14100,Formación profesional para mujeres jóvenes desplazadas en Bamako,Institut des Religieuses de Marie Immaculée,11120 - Servicios e instalaciones educativas y formación,Malí,200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-14100
z03-24-01-14000,Protección de personas LGTBIQ+ migrantes y desplazadas,Corporacion Caribe Afirmativo,43010 - Ayuda multisectorial,América Latina y Caribe (No Especificado),164964.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-14000
z03-24-01-13800,Rehabilitación de un galpón para reconvertirlo en un espacio social comunitario en Campo Alegre,A Todo Pulmón Paraguay Respira,41040 - Protección del patrimonio cultural,Paraguay,60000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-13800
z03-24-01-13700,Protección del patrimonio cultural y natural en la región de Moxos,Asociación Civil Plan Moxos,41040 - Protección del patrimonio cultural,Bolivia,139999.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-13700
z03-24-01-13600,Gestión sostenible del patrimonio cultural y natural en la Chiquitanía,Asociación Civil Plan Misiones,41040 - Protección del patrimonio cultural,Bolivia,99999.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-13600
z03-24-01-13500,Acceso a servicios de protección para la población migrante y refugiada en Egipto,St Andrew´s Refugee Services,"15190 - Facilitar la migración y movilidad ordenada, segura, regular y responsable",Egipto,250000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-13500
z03-24-01-13400,"Formación en cine para niñas, niños y jóvenes mapuche",Fundación Kelluwün Artes y Cultura de los Pueblos Originarios,15150 - Fortalecimiento de la sociedad civil,Chile,150000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-13400
z03-24-01-13000,Refuerzo de la atención primaria de salud en Sololá,ISIS - Instituto de Salud Incluyente de Guatemala,12240 - Nutrición básica,Guatemala,400000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-13000
z03-24-01-12600,Participación de la población indígena mediante la Consulta Previa para una mejor gestión del agua,INDEMAYA - Instituto para el Desarrollo de la Cultura Maya del Estado de Yucatan,15150 - Fortalecimiento de la sociedad civil,México,80000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-12600
z03-24-01-12500,Formación digital para fortalecer la administración local,CNFPLF - Centro Nacional de la Función Publica Local y de la Formación,15112 - Descentralización y apoyo a los gobiernos regionales y locales,Senegal,352745.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-12500
z03-24-01-12400,Participación cultural de jóvenes y mujeres en Túnez,Asociación Mobdiun Creative Youth,15150 - Fortalecimiento de la sociedad civil,Túnez,200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-12400
z03-24-01-11900,Atención integral a supervivientes de violencia y mutilación genital en Egipto,Tadwein Gender Research Center,15170 - Organizaciones e instituciones de la igualdad de las mujeres,Egipto,300000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-11900
z03-24-01-11700,Inclusión socioeconómica de población migrante en el sur de Ecuador,Fundación CAJE - Fundación Centro y Apoyo Ecuatoriano,13010 - Política sobre población y gestión administrativa,Ecuador,249999.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-11700
z03-24-01-11600,Gestión y restauración del patrimonio cultural en Yaguarón,Secretaria Nacional de Cultura,41040 - Protección del patrimonio cultural,Paraguay,60000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-11600
z03-24-01-11400,Empoderamiento productivo de mujeres rurales en Ecuador,Fundación HEIFER Ecuador,43040 - Desarrollo rural,Ecuador,199999.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z03-24-01-11400
