id_contrato,titulo,organismo,fecha,link,tipo_procedimiento,importe_eur,adjudicacion_directa,fuente,id_expediente
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9298886,Contrato administrativo de suministro consistente en la adquisición de vehículos a motor para la Oficina Técnica de Cooperación en Níger de la Agencia Española de Cooperación Internacional para el Desarrollo,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-11,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=X9dpZGqo%2FxeiEJrVRqloyA%3D%3D,No especificado,8384696.0,False,PLACE/ZIP-historico,2021/CTR/0900487
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9299015,Contrato administrativo de servicios de gestión cultural con destino al Centro Cultural de España en La Paz (Bolivia) de la Agencia Española de Cooperación Internacional para el Desarrollo.,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-11,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=Koau3TaFPeOXQV0WE7lYPw%3D%3D,No especificado,2619343.0,False,PLACE/ZIP-historico,2021/CTR/0900724
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9272776,Contrato administrativo de servicios de mantenimiento de ascensores en el Centro Cultural en Chile de la Agencia Española de Cooperación Internacional para el Desarrollo.,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-10,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=iaMuQMO0j%2ByiEJrVRqloyA%3D%3D,No especificado,692308.0,False,PLACE/ZIP-historico,2020/CTR/0900054
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9302346,Contrato administrativo de suministro consistente en la adquisición de una mesa de luces en el Centro Cultural de España en Lima - Perú de la Agencia Española de Cooperación Internacional para el Desarrollo.,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-15,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=1bSSoF2VchBvYnTkQN0%2FZA%3D%3D,No especificado,1865036.0,False,PLACE/ZIP-historico,2021/CTR/0900693
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9302366,Contrato administrativo de servicios de mantenimiento del sistema de aire acondicionado y ventilación en el Centro Cultural en Chile de la Agencia Española de Cooperación Internacional para el Desarrollo.,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-15,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=ZqZ3d4h0MPSmq21uxhbaVQ%3D%3D,No especificado,1269231.0,False,PLACE/ZIP-historico,2020/CTR/0900038
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9302379,Contrato de servicios de transporte  y de suministros médicos de emergencia para atender a los damnificados por el terremoto sufrido en Haití el 14 de agosto de 2021 (2 lotes),Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-15,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=mEhnoAYbrgaiEJrVRqloyA%3D%3D,Negociado sin publicidad,38018303.0,True,PLACE/ZIP-historico,2021/EME/0817 Haiti
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9302400,Contrato administrativo de servicios de mantenimiento del sistema de aire acondicionado y ventilación en el Centro Cultural de España en Chile de la Agencia Española de Cooperación Internacional para el Desarrollo.,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-15,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=6kBNKfNAbAtvYnTkQN0%2FZA%3D%3D,No especificado,1234872.0,False,PLACE/ZIP-historico,2021/CTR/0900723
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9298557,Contrato administrativo de servicios de vigilancia y seguridad privada en la Oficina Técnica de Cooperación de España en Mozambique de la Agencia Española de Cooperación Internacional para el Desarrollo.,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-14,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=RG74ZZduly%2BXQV0WE7lYPw%3D%3D,No especificado,15971021.0,False,PLACE/ZIP-historico,2021/CTR/0900728
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9311499,Contrato de envío y  suministros para actuaciones de apoyo a la República de Guinea Ecuatorial en la atención a los damnificados por las explosiones en Bata del 7 de marzo de 2021 (4 lotes),Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-16,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=chqHseVCLUQBPRBxZ4nJ%2Fg%3D%3D,No especificado,24086655.0,False,PLACE/ZIP-historico,2021/EME/0308 Guinea
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9310731,"Contrato de suministros para actuaciones de apoyo a la República del Paraguay para fortalecer su respuesta contra la COVID-19,(2 lotes)",Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-16,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=DCd3MKPxGwmrz3GQd5r6SQ%3D%3D,No especificado,5358059.0,False,PLACE/ZIP-historico,2021/EME/0511 Paraguay
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9310550,Contrato de suministros para actuaciones de apoyo a la República de Guatemala para fortalecer su respuesta contra la COVID-19,Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-16,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=Io8eKhzTbtjnSoTX3z%2F7wA%3D%3D,No especificado,216075.0,False,PLACE/ZIP-historico,2021/EME/0601 Guatemala
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9310641,Contrato de envío y suministros para actuaciones de apoyo apoyo a la República de la India para fortalecer su respuesta contra la COVID-19. (2 lotes),Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-16,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=UMjBNZ60qRiXQV0WE7lYPw%3D%3D,No especificado,45382949.0,False,PLACE/ZIP-historico,2021/EME/0428 india
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9310667,Contrato de suministros para actuaciones de apoyo al Estado Plurinacional de Bolivia para fortalecer su respuesta contra la COVID-19. (2 lotes),Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-16,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=HEzUEvzqBDCrz3GQd5r6SQ%3D%3D,No especificado,29433103.0,False,PLACE/ZIP-historico,2021/EME/0302 Bolivia I
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9310689,"Contrato de transporte y suministros para actuaciones de apoyo a la República de Túnez para fortalecer su respuesta contra la COVID-19, de fecha 13.07.2021(4 lotes)",Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-16,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=q1G3UMcsgXgSugstABGr5A%3D%3D,No especificado,4891857.0,False,PLACE/ZIP-historico,2021/EME/0713 Tunez
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9352988,"Contrato administrativo de servicios de evaluación final externa del proyecto de apoyo a la reducción de la migración a través de la creación de empleos en medio rural (PACERSEN), en la Oficina Técnica de Cooperación en Senegal de la Agencia Española de Cooperación Internacional para el Desarrollo.",Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-21,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=MtQFQKxseBmiEJrVRqloyA%3D%3D,No especificado,3999007.0,False,PLACE/ZIP-historico,2021/CTR/0900270
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9352994,"Contrato administrativo de servicios de auditoría final, financiera y de cumplimiento 2013 - 2021 Fase I del ""Programa integral sectorial de agua y saneamiento humano de Nicaragua: Mejoramiento y ampliación de los sistemas de abastecimiento de agua potable y saneamiento en 19 ciudades"", en la Oficina Técnica de Cooperación en Nicaragua de la Agencia Española de Cooperación Internacional para el Desarrollo.",Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-21,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=EVgRM0EJIdISugstABGr5A%3D%3D,No especificado,5890768.0,False,PLACE/ZIP-historico,2021/CTR/0900150
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9353016,"Contrato administrativo de servicios de asistencia técnica para la contratación de una unidad de gestión para el apoyo y seguimiento de la ejecución del proyecto ""Apoyo contra la corrupción Mozambique"", en la Oficina Técnica de Cooperación en Mozambique de la Agencia Española de Cooperación Internacional para el Desarrollo.",Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo (AECID),2022-02-21,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&amp;idEvl=zHSsAOVwxLMuf4aBO%2BvQlQ%3D%3D,No especificado,886972.0,False,PLACE/ZIP-historico,2021/CTR/0900267
